imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,budget_adj,revenue_adj,
tt1235124,0.744384,0,4706919,Dorian Gray,Ben Barnes|Colin Firth|Rebecca Hall|Emilia Fox|Ben Chaplin,http://doriangraymovie.co.uk/,Oliver Parker,Forever Young. Forever Cursed.,,"A vain London playboy offers his soul in exchange for eternal beauty in this adaptation of the chilling tale by author Oscar Wilde. Seduced into the decadent world of Lord Henry Wotton (Colin Firth), handsome young aristocrat Dorian Gray (Ben Barnes) becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",112,Fantasy|Drama|Thriller,Ealing Studios|Fragile Films,9/9/2009,0,4784114.515,
tt0492044,0.729008,0,77527732,The Haunting in Connecticut,Virginia Madsen|Kyle Gallner|Martin Donovan|Amanda Crew|Elias Koteas,http://www.hauntinginconnecticut.com/,Peter Cornwell,Some things cannot be explained.,crematorium|hallucination|based on true story|haunting|occult,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",102,Thriller|Horror,Lionsgate|Gold Circle Films|Integrated Films,3/27/2009,0,78799220.46,
tt1407050,0.725903,0,0,American Pie Presents: The Book of Love,Eugene Levy|Bug Hall|Kevin M. Horton|Brandon Hardesty|Beth Behrs,,John Putch,,high school|teenager|teen comedy|teenage sexuality|virginity,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity.",93,Comedy,Universal Pictures|Capital Arts Entertainment,6/18/2009,0,0,
tt1384590,0.725654,3500000,0,Green Lantern: First Flight,Christopher Meloni|Victor Garber|Michael Madsen|Tricia Helfer|John Larroquette,http://www.warnervideo.com/greenlanterndvd/,Lauren Montgomery,Superman was born a hero. Batman became a hero. But only Green Lantern was chosen.,dc comics|superhero|super powers|woman director,"Test pilot Hal Jordan finds himself recruited as the newest member of the intergalactic police force, The Green Lantern Corps.",75,Animation|Science Fiction|Action,DC Comics|Warner Bros. Animation,7/28/2009,3557401.519,0,
tt0471041,0.720352,8000000,0,The Tournament,Ving Rhames|Robert Carlyle|Ian Somerhalder|Kelly Hu|Liam Cunningham,,Scott Mann,"Every 10 years, the world's greatest assassins gather... Only one will survive.",competition|martial arts|assassin|fight|fistfight,"Every ten or seven years in an unsuspecting town, The Tournament takes place. A battle royale between 30 of the world's deadliest assassins. The last man standing receiving the $10,000,000 cash prize and the title of Worlds No 1, which itself carries the legendary million dollar a bullet price tag.",95,Horror|Action|Thriller,Sherwood Schwartz Productions|Mann Made Films|Storitel,5/1/2009,8131203.473,0,
tt1045778,0.717595,60000000,62357900,Year One,Jack Black|Michael Cera|Olivia Wilde|Oliver Platt|David Cross,,Harold Ramis,Meet your ancestors,temple|slavery|stone age|circumcision|hebrews,"When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",97,Comedy|Adventure,Columbia Pictures|Ocean Pictures|Apatow Productions,6/18/2009,60984026.05,63380596.63,
tt0808526,0.713022,4500000,744816,Life During Wartime,Ally Sheedy|Paul Reubens|Shirley Henderson|Allison Janney|Michael Kenneth Williams,http://www.ifcfilms.com/films/life-during-wartime-2,Todd Solondz,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in a war-torn world riddled with comedy and pathos.",black comedy|independent film,"Life During Wartime is a film by Todd Solondz. It is a sequel to his 1998 film Happiness, even though the characters are all played by different actors. It stars Allison Janney, Shirley Henderson, and CiarÃ¡n Hinds, among others. The official synopsis of the film is: ""Friends, family, and lovers struggle to find love, forgiveness, and meaning in a war-torn world riddled with comedy and pathos"". Solondz said Life During Wartime was ""a little more politically overt"" than previous works."" It won the Golden Osella award for best screenplay at the 66th Venice Film Festival.",97,Comedy|Drama,Werc Werk Works,10/10/2009,4573801.954,757031.3057,
tt1235796,0.710966,12000000,1644755,Ondine,Colin Farrell|Alicja Bachleda-CuruÅ›|Dervla Kirwan|Alison Barry|Marion O'Dwyer,http://www.ondinefilm.com,Neil Jordan,The truth is not what you know. It's what you believe.,alcohol|mermaid|wedding dress|fishing net|selkie,An Irish fisherman discovers a woman in his fishing net believing her to be a mermaid.,111,Drama|Romance,Octagon Films|Irish Film Board|Wayfare Entertainment|Little Wave Productions|Start Motion Pictures,9/14/2009,12196805.21,1671729.696,
tt0765128,0.696413,0,19406406,Oceans,Pierce Brosnan|Jacques Perrin|Rie Miyazawa|Aldo Baglio|Matthias Brandt,http://oceans-lefilm.com/,Jacques Perrin|Jacques Cluzaud,Explore the depths of our planet's oceans.  Experience the stories that connect their world to ours.,ocean|sea|fish|whale|duringcreditsstinger,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.",84,Documentary|Family,PathÃ© Films|Canal+|TPS Star|Participant Media|France TÃ©lÃ©vision,10/17/2009,0,19724679.48,
tt1179891,0.694443,15000000,100734718,My Bloody Valentine,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi,http://www.mybloodyvalentinein3d.com/,Patrick Lussier,He's gonna break your heart.,sheriff|miner|delusion|head injury|remake,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentineâ€™s Day, he woke upâ€¦and brutally murdered twenty-two people with a pickaxe before being killed.",101,Mystery|Horror,Lionsgate,1/16/2009,15246006.51,102386811.1,
tt0940657,0.691392,87000000,0,Arthur et la vengeance de Maltazard,Freddie Highmore|Mia Farrow|Logan Miller|Robert Stanton|Penny Balfour,,Luc Besson,,,"Arthur answers a distress call from Princess Selenia, who is menaced by the nefarious Maltazard.",93,Adventure|Fantasy|Animation|Family,Sofica Europacorp|ApipoulaÃ¯|Avalanche Productions|TF1 Films Production|Canal+,11/26/2009,88426837.77,0,
tt1286130,0.690602,0,0,Battlestar Galactica: The Plan,Edward James Olmos|Dean Stockwell|Michael Trucco|Grace Park|Michael Hogan,,Edward James Olmos,They have a plan!,fighter pilot|cylon|body double|human heart,"When the initial Cylon attack against the Twelve Colonies fails to achieve complete extermination of human life as planned, twin Number Ones (Cavils) embedded on Galactica and Caprica must improvise to destroy the human survivors.",112,Science Fiction|Action|Adventure|Drama,David Eick Productions|R&D TV,10/27/2009,0,0,
tt1014762,0.688361,0,0,Home,Glenn Close|Yann Arthus-Bertrand|Jacques Gamblin|Salma Hayek,http://www.homethemovie.org/,Yann Arthus-Bertrand,A Stunning Visual Portrayal of Earth,climate change|earth|global warming|water pollution|well,"With aerial footage from 54 countries, Home is a depiction of how the Earth's problems are all interlinked.",95,Documentary,Europa Corp.|ElzÃ©vir Films|France 2 (FR2),6/3/2009,0,0,
tt0976238,0.6642,35000000,92219310,Old Dogs,Robin Williams|John Travolta|Seth Green|Justin Long|Matt Dillon,http://disney.go.com/olddogs/,Walt Becker,Life is Not Child-Proof.,japanese|camp|co-worker|kids|best frends,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",88,Comedy|Family,Walt Disney Pictures|Tapestry Films,11/24/2009,35574015.19,93731746.72,
tt1212974,0.66342,0,199436,Bitch Slap,Julia Voth|Erin Cummings|America Olivo|Michael Hurst|Kevin Sorbo,http://www.bitchslapmovie.com/,Rick Jacobson,Prepare to get slapped...,,"Three bad girls (a down-and-out stripper, a drug-running killer and a corporate powerbroker) arrive at a remote desert hideaway to extort and steal $200 Million in diamonds from a ruthless underworld kingpin.",109,Drama|Action|Comedy|Thriller|Crime,IM Global|Bombshell Pictures,5/16/2009,0,202706.837,
tt1186830,0.661609,70000000,39041505,Agora,Rachel Weisz|Max Minghella|Oscar Isaac|Ashraf Barhom|Michael Lonsdale,http://www.agoralapelicula.com/,Alejandro AmenÃ¡bar,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",christianity|philosophy|egypt|new love|war,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",127,Adventure|Drama|History,HimenÃ³ptero|Telecinco Cinema|Mod Producciones|Nimar Studios|Canal+ EspaÃ±a,5/17/2009,71148030.39,39681802.63,
tt0978762,0.654405,8000000,0,Mary and Max,Toni Collette|Philip Seymour Hoffman|Eric Bana|Barry Humphries|Bethany Whitmore,http://www.maryandmax.com/,Adam Elliot,Sometimes perfect strangers make the best friends.,chocolate|birthmark|only child|approach|australia,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970's, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",92,Animation|Comedy|Drama,icon,2/9/2009,8131203.473,0,
tt1300851,0.652939,8000000,10629321,The Boondock Saints II: All Saints Day,"Sean Patrick Flanery|Norman Reedus|Billy Connolly|Clifton Collins, Jr.|Julie Benz",http://www.sonypictures.com/movies/boondocksaints2/,Troy Duffy,The Saints Are Calling,boston|sheep|friendship|sequel|revenge,"Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",118,Action|Thriller|Crime,Chris Brinker Productions|Stage 6 Films,11/24/2009,8131203.473,10803646.48,
tt1095217,0.643829,25000000,10589102,The Bad Lieutenant: Port of Call - New Orleans,Nicolas Cage|Eva Mendes|Val Kilmer|Fairuza Balk|Shawn Hatosy,,Werner Herzog,The only criminal he can't catch is himself.,police brutality|organized crime|policeman|murder investigation|corrupt cop,"Terrence McDonagh, a New Orleans Police sergeant, who starts out as a good cop, receiving a medal and a promotion to lieutenant for heroism during Hurricane Katrina. During his heroic act, McDonagh injures his back and later becomes addicted to prescription pain medication. McDonagh finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",122,Drama|Crime,Saturn Films|Nu Image Films|Edward R. Pressman Film|Millennium Films|Polsky Films,9/11/2009,25410010.85,10762767.87,
tt1054606,0.643164,30000000,61808775,The Imaginarium of Doctor Parnassus,Christopher Plummer|Heath Ledger|Johnny Depp|Jude Law|Colin Farrell,http://doctorparnassus.com/,Terry Gilliam,,circus|immortality|aftercreditsstinger|duringcreditsstinger|old people,A traveling theater company gives its audience much more than they were expecting.,123,Adventure|Fantasy|Mystery,Infinity Features Entertainment|Davis-Films|TÃ©lÃ©film Canada|The Movie Network|Canadian Film or Video Production Tax Credit (CPTC),10/1/2009,30492013.02,62822465.74,
tt0892767,0.642045,20000000,1017401,Horsemen,"Dennis Quaid|Zhang Ziyi|Lou Taylor Pucci|Clifton Collins, Jr.|Barry Shabaka Henley",,Jonas Ã…kerlund,Four victims. Four painful secrets.,police|murder|serial killer,A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse.,90,Crime|Drama|Horror|Mystery|Thriller,Mandate Pictures|Platinum Dunes|Radar Pictures,2/6/2009,20328008.68,1034086.818,
tt0913354,0.630068,20000000,22942221,Armored,Columbus Short|Laurence Fishburne|Skeet Ulrich|Amaury Nolasco|Matt Dillon,,NimrÃ³d Antal,Who will be the last man standing?,robbery|homeless person|bank|armored car|truck,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",88,Action|Crime|Drama|Thriller,Screen Gems|Stars Road Entertainment|Farah Films & Management|Buckaroo Entertainment,12/4/2009,20328008.68,23318483.38,
